,nmi,rand,sj,fs,method
15731,0.9675582408038129,0.9927062612484606,20.0,0.9606722974072153,Directed Louvain
15732,0.9173077233719323,0.9595339585109406,67.0,0.8906586532958811,Leiden
15733,0.969059513029089,0.9921000284171638,44.0,0.9331710398951812,Infomap
15734,0.883396721146204,0.9750213128729754,78.0,0.857126312358162,Oslom
15735,0.9861883997300798,0.9962584067443402,6.0,0.9872410897367261,Louvain
15736,0.9582355401727768,0.9900066306715922,24.0,0.9523945734352958,Directed Louvain
15737,0.9155565152314248,0.9744150800416786,60.0,0.8967386705493465,Leiden
15738,1.0,1.0,0.0,1.0,Infomap
15739,0.8665123178574822,0.9656531211518424,92.0,0.8278258142465439,Oslom
15740,1.0,0.9999999999999999,0.0,1.0,Louvain
15741,0.9359296732202409,0.9807142180543715,53.0,0.9169854297830836,Directed Louvain
15742,0.8689453890064914,0.9480628966562471,98.0,0.8326773082314267,Leiden
15743,0.9995768586960145,0.999990527612011,1.0,0.9989118607181718,Infomap
15744,0.8688150252733586,0.9643838211613148,95.0,0.8268959862302226,Oslom
15745,0.9861883997300798,0.9962584067443402,6.0,0.9872410897367261,Louvain
15746,0.9582355401727768,0.9900066306715922,24.0,0.9523945734352958,Directed Louvain
15747,0.8945242522689731,0.9563796533105997,90.0,0.8534296220156108,Leiden
15748,0.9862518255805551,0.9971203940513403,15.0,0.9722065752397427,Infomap
15749,0.8439341384617858,0.9607274793975561,108.0,0.8011483872781665,Oslom
15750,0.9906643818857105,0.9973003694231315,4.0,0.9914625166082559,Louvain
15751,0.9382819650687652,0.9836885478829211,34.0,0.9319588141033842,Directed Louvain
15752,0.8549188473945635,0.9399071705977078,113.0,0.812876576298472,Leiden
15753,0.9760458694512708,0.9949606895898455,28.0,0.952994261774872,Infomap
15754,0.8371019220294392,0.9548072369044237,121.0,0.7903439312708367,Oslom
15755,0.99087797142338,0.997631903002747,4.0,0.9915038963881627,Louvain
15756,0.9651071242447479,0.9917306052855924,22.0,0.9570260591367094,Directed Louvain
15757,0.9532258361647187,0.9880363739698779,28.0,0.9457648490179565,Leiden
15758,0.983864598086738,0.9964289097281425,21.0,0.9663874183337793,Infomap
15759,0.8766935156249396,0.9674528748697548,82.0,0.846641761145738,Oslom
15760,0.9598466094129336,0.9908780903665813,32.0,0.9465269515579802,Louvain
15761,0.9651071242447479,0.9917306052855924,22.0,0.9570260591367094,Directed Louvain
15762,0.8733666594012038,0.9478071421805438,96.0,0.8371979735672748,Leiden
15763,0.9995768586960145,0.999990527612011,1.0,0.9989118607181718,Infomap
15764,0.846215598041212,0.9593539831391494,113.0,0.8011276488452205,Oslom
15765,1.0,0.9999999999999999,0.0,1.0,Louvain
15766,0.9498589839206251,0.9869944112910863,28.0,0.9440061774533133,Directed Louvain
15767,0.9523181680089895,0.9842947807142182,29.0,0.9461508360325882,Leiden
15768,0.9968942290328145,0.9995453253765275,4.0,0.9934196853468531,Infomap
15769,0.8554921324138572,0.9631429383347543,108.0,0.8090102454471567,Oslom
15770,1.0,0.9999999999999999,0.0,1.0,Louvain
15771,0.9582355401727768,0.9900066306715922,24.0,0.9523945734352958,Directed Louvain
15772,0.8884819096868795,0.9506393861892583,89.0,0.8528247798908462,Leiden
15773,0.9942464543893441,0.9989580373212087,6.0,0.9885800341626669,Infomap
15774,0.8630347522267896,0.9631808278867104,96.0,0.8243982187553013,Oslom
15775,0.9482106277678157,0.985175712797196,42.0,0.9320523068427747,Louvain
15776,0.9675582408038129,0.9927062612484606,20.0,0.9606722974072153,Directed Louvain
15777,0.880402452100899,0.9496353130624231,95.0,0.8409905459650917,Leiden
15778,0.9938263589496986,0.9989485649332198,7.0,0.9874844240668638,Infomap
15779,0.8695116046568552,0.9628398219191059,101.0,0.8212595542442028,Oslom
15780,0.9906643818857105,0.9973003694231315,4.0,0.9914625166082559,Louvain
15781,0.9315935060724121,0.983546462063086,52.0,0.9128900448332139,Directed Louvain
15782,0.9014866676454056,0.9529032869186321,81.0,0.8661713340436614,Leiden
15783,0.983864598086738,0.9964289097281425,21.0,0.9663874183337793,Infomap
15784,0.860440721612021,0.9643364592213697,103.0,0.8192828730222523,Oslom
15785,0.9342928387016832,0.9800700956711186,51.0,0.9131741396787755,Louvain
15786,0.9675582408038129,0.9927062612484606,20.0,0.9606722974072153,Directed Louvain
15787,0.888872727991943,0.9489154115752583,94.0,0.8501227001819471,Leiden
15788,0.9968942290328145,0.9995453253765275,4.0,0.9934196853468531,Infomap
15789,0.8786236566972686,0.9692999905276121,80.0,0.8463278898951343,Oslom
15790,0.9822848070079093,0.9942881500426256,8.0,0.9830740332548523,Louvain
15791,0.9675582408038129,0.9927062612484606,20.0,0.9606722974072153,Directed Louvain
15792,0.884623796493194,0.9471819645732691,94.0,0.8469410709113928,Leiden
15793,0.9760458694512708,0.9949606895898455,28.0,0.952994261774872,Infomap
15794,0.8367561011617585,0.9569101070379844,126.0,0.7885270406939057,Oslom
15795,0.9861883997300798,0.9962584067443402,6.0,0.9872410897367261,Louvain
15796,0.9651071242447479,0.9917306052855924,22.0,0.9570260591367094,Directed Louvain
15797,0.866614109137303,0.9443497205645542,110.0,0.8251257158180209,Leiden
15798,0.9942464543893441,0.9989580373212087,6.0,0.9885800341626669,Infomap
15799,0.8662281496409706,0.9618357487922706,95.0,0.8236371292653721,Oslom
15800,0.9822848070079093,0.9942881500426256,8.0,0.9830740332548523,Louvain
15801,0.910155539805854,0.9766410912190964,66.0,0.8858533126956192,Directed Louvain
15802,0.8946326006000315,0.9501089324618737,91.0,0.8575670725532335,Leiden
15803,0.9781084500205836,0.9955006157052192,28.0,0.9542049483580193,Infomap
15804,0.8836039379618483,0.9691010703798429,78.0,0.8547744533456285,Oslom
15805,0.9822848070079093,0.9942881500426256,8.0,0.9830740332548523,Louvain
15806,0.933889292038015,0.9845694799658993,50.0,0.9162953664547789,Directed Louvain
15807,0.9656922362055098,0.9912948754380979,20.0,0.960074810432282,Leiden
15808,0.983864598086738,0.9964289097281425,21.0,0.9663874183337793,Infomap
15809,0.856869269109206,0.9650279435445677,98.0,0.821659998191795,Oslom
15810,1.0,0.9999999999999999,0.0,1.0,Louvain
15811,0.9675582408038129,0.9927062612484606,20.0,0.9606722974072153,Directed Louvain
