,Directed Louvain,Leiden,Louvain,Infomap,Oslom
0,0.8711475839805883,0.8707347054681743,0.8714090094818813,0.8705497894423843,0.8705497894423843
1,0.8712456816740737,0.8709665488584265,0.8712197737333351,0.8705497894423843,0.8705497894423843
2,0.8710415339807653,0.8709222708404979,0.8713149358169764,0.8705497894423843,0.8705497894423843
3,0.871346886658393,0.870628722146095,0.8712517060795234,0.8705497894423843,0.8705497894423843
4,0.8714687120774576,0.8705339901701353,0.8713402097609245,0.8705497894423843,0.8705497894423843
5,0.8711863351175284,0.8703717941068935,0.8711432767272612,0.8705497894423843,0.8705497894423843
6,0.8711741493351419,0.8704344254816357,0.8711380906181729,0.8705497894423843,0.8705497894423843
7,0.8712225549135677,0.8704152328094621,0.8713551522640468,0.8705497894423843,0.8705497894423843
8,0.8712393005703521,0.8707303342731784,0.8711478526490952,0.8705497894423843,0.8705497894423843
9,0.871369903132841,0.8707802225782445,0.8714372894549699,0.8705497894423843,0.8705497894423843
10,0.8711771706874178,0.8705606467304207,0.8713768948955071,0.8705497894423843,0.8705497894423843
11,0.8713701743403307,0.8705622055231047,0.8712398661671549,0.8705497894423843,0.8705497894423843
12,0.8713298052740585,0.8708363107205747,0.8711165688698487,0.8705497894423843,0.8705497894423843
13,0.8713150099583229,0.8706604328953707,0.8713527902360078,0.8705497894423843,0.8705497894423843
14,0.8713019297729643,0.8704932745624195,0.870941361327882,0.8705497894423843,0.8705497894423843
15,0.8713054685218916,0.8709199631235983,0.87129207692944,0.8705497894423843,0.8705497894423843
16,0.8713623168464131,0.8707174059195938,0.8711425752246543,0.8705497894423843,0.8705497894423843
17,0.8713392288011332,0.8708746801118444,0.8711894518381288,0.8705497894423843,0.8705497894423843
18,0.8713774660178056,0.8706753466900813,0.8712991733401735,0.8705497894423843,0.8705497894423843
19,0.8711660442237174,0.870881913517559,0.8713408579071759,0.8705497894423843,0.8705497894423843
20,0.8712510118389515,0.8703460552096766,0.8712733671082914,0.8705497894423843,0.8705497894423843
21,0.8713406202339282,0.8705699014247159,0.8709751889052029,0.8705497894423843,0.8705497894423843
22,0.8714235920787022,0.8703297951531429,0.8711640874625033,0.8705497894423843,0.8705497894423843
23,0.871167779148046,0.870731816319813,0.8713205658481364,0.8705497894423843,0.8705497894423843
24,0.8712608289126887,0.8705734313775854,0.8713619408947877,0.8705497894423843,0.8705497894423843
25,0.8713985688370716,0.8707563234494213,0.8712142049357816,0.8705497894423843,0.8705497894423843
26,0.8712640918321409,0.870743621119813,0.8711452287913386,0.8705497894423843,0.8705497894423843
27,0.8710238011028291,0.8707980884893698,0.8711220515329542,0.8705497894423843,0.8705497894423843
28,0.8712157517842353,0.8703256996147408,0.8711894586593175,0.8705497894423843,0.8705497894423843
29,0.8714374081461412,0.8707281219988167,0.8713981065882024,0.8705497894423843,0.8705497894423843
30,0.8712982115993817,0.8705782684531609,0.8713205407025396,0.8705497894423843,0.8705497894423843
31,0.8712270860664066,0.8705607007542684,0.8712961401548726,0.8705497894423843,0.8705497894423843
32,0.8708821451444745,0.8705497345977751,0.8711302856669039,0.8705497894423843,0.8705497894423843
33,0.8712762001970054,0.8706243672370989,0.8710730394653082,0.8705497894423843,0.8705497894423843
34,0.8713913935804701,0.8704301730203555,0.871284395705263,0.8705497894423843,0.8705497894423843
35,0.8713223413989679,0.8705513463763676,0.8712224522872012,0.8705497894423843,0.8705497894423843
36,0.871175343463348,0.8703783893543631,0.8713136035127895,0.8705497894423843,0.8705497894423843
37,0.871398247035816,0.8703353149998387,0.8712427970181142,0.8705497894423843,0.8705497894423843
38,0.8710684638415989,0.8706955801426806,0.8711685013875838,0.8705497894423843,0.8705497894423843
39,0.871291429106955,0.8699810383965346,0.8711173907045253,0.8705497894423843,0.8705497894423843
40,0.871354592692988,0.8709148930481052,0.8712571449744775,0.8705497894423843,0.8705497894423843
41,0.8712964199222044,0.870495421512011,0.8711153323542936,0.8705497894423843,0.8705497894423843
42,0.8713508361257946,0.8708705506663809,0.8713192721840407,0.8705497894423843,0.8705497894423843
43,0.8712101226900727,0.8706572500945006,0.8713152968702603,0.8705497894423843,0.8705497894423843
44,0.8714663306393855,0.8706217480501496,0.8713132883952815,0.8705497894423843,0.8705497894423843
45,0.8712841187510322,0.8707037987659784,0.871163803251379,0.8705497894423843,0.8705497894423843
46,0.8712817373085927,0.8705112343916528,0.8710261857844211,0.8705497894423843,0.8705497894423843
47,0.8713875357894919,0.870840299766469,0.8713334762054584,0.8705497894423843,0.8705497894423843
48,0.8713088365442154,0.8706008146639265,0.8712389704474307,0.8705497894423843,0.8705497894423843
49,0.8713028572535784,0.8706494242120307,0.8712821344155881,0.8705497894423843,0.8705497894423843
50,0.8715098777886028,0.870448201699893,0.8714720133288585,0.8705497894423843,0.8705497894423843
51,0.871398717804831,0.8701726278439935,0.8712619901983716,0.8705497894423843,0.8705497894423843
52,0.8710600457156725,0.8705143991995419,0.8713867316321765,0.8705497894423843,0.8705497894423843
53,0.8711194892528599,0.8704146010015976,0.8711866559458994,0.8705497894423843,0.8705497894423843
54,0.8712219497658582,0.8703739939775544,0.8711040429743152,0.8705497894423843,0.8705497894423843
55,0.8711410048613785,0.8709055288955152,0.8709984130453354,0.8705497894423843,0.8705497894423843
56,0.8708208573553403,0.8702640089768807,0.8713476609771231,0.8705497894423843,0.8705497894423843
57,0.8712289759682692,0.8704002554484542,0.8710833148430285,0.8705497894423843,0.8705497894423843
58,0.8713968363108585,0.8708880054319369,0.8712940425570659,0.8705497894423843,0.8705497894423843
59,0.8713878048922604,0.8704803927734749,0.8710597812889858,0.8705497894423843,0.8705497894423843
60,0.871380619146959,0.8707165697668311,0.871266743630456,0.8705497894423843,0.8705497894423843
61,0.8710741170615409,0.8708977955412166,0.871162528740454,0.8705497894423843,0.8705497894423843
62,0.8712835146773169,0.8707221102654216,0.8712760248456699,0.8705497894423843,0.8705497894423843
63,0.8713692412081034,0.8707568035563303,0.8710876456659014,0.8705497894423843,0.8705497894423843
64,0.8712175774860559,0.8706591525118583,0.8713935554646158,0.8705497894423843,0.8705497894423843
65,0.8712892417822825,0.8708940854061843,0.8710925687020395,0.8705497894423843,0.8705497894423843
66,0.8711812474994058,0.8704539583350278,0.8714025435733399,0.8705497894423843,0.8705497894423843
67,0.8713022560589672,0.8704993352743465,0.871020315386771,0.8705497894423843,0.8705497894423843
68,0.8711369111951622,0.8703115336900382,0.8709902400945796,0.8705497894423843,0.8705497894423843
69,0.8712120046727417,0.8704268500744115,0.871185111656107,0.8705497894423843,0.8705497894423843
70,0.8712107673548007,0.8704744467287395,0.8713525987807855,0.8705497894423843,0.8705497894423843
71,0.8713141829966278,0.8702936164699511,0.8714482850605773,0.8705497894423843,0.8705497894423843
72,0.8712275722295116,0.871002275089685,0.8712664483229774,0.8705497894423843,0.8705497894423843
73,0.8711619447993538,0.8707570844665199,0.8712390758790094,0.8705497894423843,0.8705497894423843
74,0.8712170081418252,0.870361435827693,0.8713363040266585,0.8705497894423843,0.8705497894423843
75,0.8711814932947974,0.8698609816818414,0.871318738746347,0.8705497894423843,0.8705497894423843
76,0.8713405180205064,0.8700948909940467,0.8713065209232677,0.8705497894423843,0.8705497894423843
77,0.8711714809121321,0.8706055939506135,0.8712745578177721,0.8705497894423843,0.8705497894423843
78,0.8713257674962028,0.870964136358292,0.8711561773162295,0.8705497894423843,0.8705497894423843
79,0.8713647973711587,0.8702696926148737,0.8711465135313112,0.8705497894423843,0.8705497894423843
80,0.8711466095922625,0.8708767051377324,0.8712369665670778,0.8705497894423843,0.8705497894423843
81,0.8712881655284782,0.8710018690208213,0.8712217393211659,0.8705497894423843,0.8705497894423843
82,0.8713982223878518,0.8704832337376438,0.8710930029234029,0.8705497894423843,0.8705497894423843
83,0.8712673888692657,0.8704800747609666,0.8712606504183702,0.8705497894423843,0.8705497894423843
84,0.8712469171072451,0.870396688430396,0.8713185029447112,0.8705497894423843,0.8705497894423843
85,0.8713033715672834,0.8706578348283104,0.8711392335378776,0.8705497894423843,0.8705497894423843
86,0.8713942986988658,0.8709644519557425,0.8712501139929884,0.8705497894423843,0.8705497894423843
87,0.8713601538817779,0.8708199888497495,0.8712218570173853,0.8705497894423843,0.8705497894423843
88,0.87133040019186,0.8707966832935227,0.8714235491584318,0.8705497894423843,0.8705497894423843
89,0.8712853813942176,0.8706606249810236,0.8708491527242184,0.8705497894423843,0.8705497894423843
90,0.8709981177832714,0.8708929746241244,0.8714169247838474,0.8705497894423843,0.8705497894423843
91,0.8713193846025834,0.8706020985165278,0.8712770705594598,0.8705497894423843,0.8705497894423843
92,0.871124492203035,0.8703482221947795,0.8711065829470507,0.8705497894423843,0.8705497894423843
93,0.8712838644814268,0.8702511196369912,0.8711770933539589,0.8705497894423843,0.8705497894423843
94,0.8711862602752477,0.8705521778989362,0.8711095927647173,0.8705497894423843,0.8705497894423843
