,Directed Louvain,Leiden,Louvain,Infomap,Oslom
0,0.43349529612211213,0.4334528197854736,0.4330505926328876,0.4159685009713148,0.3829851944212674
1,0.4377194746019168,0.43452271252130537,0.4370315097316253,0.4151467975945231,0.38909589323467336
2,0.43734504629943666,0.4378936531601402,0.436159858790051,0.4023589497679587,0.37424773401540706
3,0.43768203269063904,0.4369345576042902,0.43709531919684247,0.41517759994573417,0.3709035491954427
4,0.4386870384686338,0.4393374166898329,0.4380668040032991,0.418012520553076,0.38028603482078754
5,0.43642781596500796,0.4380458376970125,0.43713889140550594,0.3975112469093194,0.3796962305237122
6,0.4379728852436021,0.4377137004055035,0.43852664982484174,0.41806025339955283,0.3663428560624982
7,0.43876155776632303,0.4367832307729858,0.43624963452553095,0.4162429652214606,0.38347960960624355
8,0.4391952918139796,0.4380760335278577,0.43540439019413163,0.41473687712931534,0.3611344481904667
9,0.437324541009893,0.43831574844956245,0.4364786756077652,0.4195801658675138,0.37225293141707855
10,0.4357855782886195,0.4371278568702118,0.4372154852785377,0.39560574677679144,0.38276040357644586
11,0.4383543819589328,0.43734176710725614,0.4391438693019433,0.4186379180996068,0.36932721348566055
12,0.43790554157195966,0.4370306298176097,0.4373117665575893,0.41429509749710736,0.38216240512796185
13,0.4388418390074886,0.439397143629708,0.43795056651942876,0.398741339134233,0.38911594363394253
14,0.43862156030660177,0.4384456066041761,0.4355560532153862,0.4220014058897024,0.3728419959431017
15,0.43771653389711224,0.43897331608136186,0.4384905871347497,0.4144411693501904,0.38554450206564916
16,0.43820503704013747,0.4371909395831218,0.43751009182497785,0.41807504269413254,0.38433223939523037
17,0.4378306332435308,0.43628705729159517,0.43788664601197297,0.41504041912983364,0.3855012369462113
18,0.43774370937906426,0.43822917226217434,0.4387507621632942,0.4163329844840573,0.3868199669151104
19,0.43797299705164927,0.4364747707500052,0.438185099214724,0.41559854652234207,0.3632520328724727
20,0.4362080181918861,0.43850041552158886,0.4378058279390188,0.4190163730234053,0.38113164980352165
21,0.4393227683040249,0.4375960032905507,0.4357402232776685,0.4165290636349895,0.3782310963408222
22,0.4388713165099205,0.437255921501218,0.4378245848876592,0.41502029674456137,0.3872418508413749
23,0.4381862149977709,0.43818957383403995,0.4364245130327626,0.4144814432214597,0.38502561776611127
24,0.43658411136213837,0.4369683205713279,0.43807458385228604,0.41573110185464385,0.3905227339271858
25,0.4372539993217754,0.43454865198826936,0.4383877298577405,0.4141320905539072,0.378221393546584
26,0.4383370654961616,0.43805554661771895,0.4388597757751796,0.41537839035082214,0.36331620150189636
27,0.436860752040163,0.43610904356418917,0.43673202881380985,0.4205393502571549,0.39017687028335446
28,0.4373531026053076,0.4386460814961443,0.4362685231932407,0.41511715008259464,0.3658630938581812
29,0.4375105160829106,0.43693784139132197,0.43634423868387384,0.4147767068316297,0.36577288314344875
30,0.43622160823028766,0.433979575065215,0.43648615296237786,0.4151737509919979,0.3833564675925508
31,0.43847659428105457,0.43809083967022544,0.4350233200341592,0.41283277689480397,0.3842518111188244
32,0.43899289321095164,0.4375579119736286,0.4368157286243109,0.41492954077414634,0.3699559959059508
33,0.4372555094962219,0.43688147635095004,0.436693476480145,0.4155143228987978,0.3829352575778042
34,0.4378220025812526,0.43791155776387236,0.4334506770531707,0.4139019252647321,0.36652975623223577
35,0.43557426567415264,0.4374273094531112,0.4348370118344253,0.41815363915650383,0.3775272692781825
36,0.4392476317646502,0.43874191171396426,0.43378674830316427,0.41488161341229973,0.3817863517797538
37,0.43326104601016935,0.43708394847159815,0.4386522937350441,0.39833199608866665,0.38648515388855276
38,0.4386941803991046,0.43963457184710375,0.4377691526020924,0.41515223483517755,0.3869197502366287
39,0.4296879074101448,0.43806818092705924,0.43896893948553933,0.41676706620879245,0.3637565934890247
40,0.4361159312462236,0.43699772761937394,0.4376081918993189,0.4219424064679429,0.3674399549126238
41,0.4361019445189967,0.43684735192227997,0.4373476645988447,0.42388122080370255,0.37784984315260806
42,0.4354222297041377,0.43720567986595477,0.43949867758955524,0.41958291512018264,0.3852748501563867
43,0.43886481632700874,0.4388179365912487,0.4376193298187663,0.41762588373080545,0.3850136726844597
44,0.43887839258085665,0.43749684486880336,0.43472387740677093,0.4159631249953439,0.3671395634484507
45,0.43868554054712394,0.4381148033511487,0.4380142006144897,0.4182786788437658,0.38586445687485815
46,0.4363470262269698,0.43635183244138487,0.43823446629663115,0.3978116108043846,0.3805416433329909
47,0.43155289473913794,0.4380343842644454,0.43904223731860265,0.4152817008958171,0.3683170982330677
48,0.436782555329851,0.433218465523569,0.43643821870825433,0.39436843604055266,0.3699579012376054
49,0.4371062825119422,0.43776578763935514,0.43871338381412545,0.4147509281844599,0.37336874050152347
50,0.43768513574685464,0.438515066970631,0.4359211103187273,0.42173334073574087,0.3658253165227616
51,0.4380655358243521,0.43654263057660553,0.4390086190893794,0.4160768291845544,0.3823781640268286
52,0.4342517158522417,0.4370953528924183,0.42318468040934804,0.397677713775516,0.38183101373397355
53,0.4352920713525752,0.4332945149067267,0.4375357249685247,0.4158541611610137,0.37090075552587837
54,0.43822964706347095,0.4372693093661644,0.43819886615489906,0.41882574183444704,0.3786886225282886
55,0.43906488227721513,0.4389333914187882,0.43890687682960855,0.3783045419749342,0.3705338198941817
