,fs,rand,method
0,1.0,1.0,louvain
1,1.0,1.0,louvain
2,1.0,1.0,louvain
3,1.0,1.0,louvain
4,1.0,1.0,louvain
5,0.9843149204138191,0.9978358358358359,louvain
6,1.0,1.0,louvain
7,1.0,1.0,louvain
8,1.0,1.0,louvain
9,1.0,1.0,louvain
10,1.0,1.0,louvain
11,0.9803255114713381,0.996986986986987,louvain
12,1.0,1.0,louvain
13,0.9847871898601777,0.99802002002002,louvain
14,1.0,1.0,louvain
15,0.9842247018083878,0.997947947947948,louvain
16,0.9842247018083878,0.997947947947948,louvain
17,1.0,1.0,louvain
18,0.9831345603509638,0.9976756756756757,louvain
19,1.0,1.0,louvain
20,1.0,1.0,louvain
21,0.9658170045663925,0.9953313313313312,louvain
22,0.9527316638309529,0.9942422422422423,louvain
23,1.0,1.0,louvain
24,1.0,1.0,louvain
25,1.0,1.0,louvain
26,0.980325511471338,0.996986986986987,louvain
27,1.0,1.0,louvain
28,1.0,1.0,louvain
29,0.9807550459330785,0.9971271271271271,louvain
30,1.0,1.0,louvain
31,0.9813756934216141,0.9972912912912912,louvain
32,1.0,1.0,louvain
33,1.0,1.0,louvain
34,0.9830808229676354,0.9977017017017018,louvain
35,1.0,1.0,louvain
36,1.0,1.0,louvain
37,1.0,1.0,louvain
38,1.0,1.0,louvain
39,0.9847871898601777,0.99802002002002,louvain
40,0.984405713536889,0.9980940940940941,louvain
41,0.9791902395828208,0.9966126126126127,louvain
42,0.9667072141826816,0.9956676676676677,louvain
43,0.9842247018083878,0.997947947947948,louvain
44,1.0,1.0,louvain
45,0.9646790377304675,0.9951751751751752,louvain
46,0.9824809768182622,0.9976216216216216,louvain
47,1.0,1.0,louvain
48,1.0,1.0,louvain
49,0.9827207859208557,0.9976196196196196,louvain
50,1.0,1.0,louvain
51,1.0,1.0,louvain
52,0.9673765092052434,0.9958238238238237,louvain
53,0.9829828682747952,0.9976216216216216,louvain
54,0.9816560474493237,0.9973313313313312,louvain
55,1.0,1.0,louvain
56,1.0,1.0,louvain
57,1.0,1.0,louvain
58,0.9845299484331614,0.998048048048048,louvain
59,0.98379970544919,0.9977977977977979,louvain
60,0.9842247018083878,0.997947947947948,louvain
61,0.9842247018083878,0.997947947947948,louvain
62,1.0,1.0,louvain
63,1.0,1.0,louvain
64,0.9661797842564139,0.9954934934934936,louvain
65,1.0,1.0,louvain
66,1.0,1.0,louvain
67,0.984405713536889,0.9980940940940941,louvain
68,0.9412508150297075,0.9914474474474475,louvain
69,0.9831345603509638,0.9976756756756757,louvain
70,0.9798817179308386,0.9968808808808809,louvain
71,0.9841003644338376,0.9980260260260261,louvain
72,1.0,1.0,louvain
73,1.0,1.0,louvain
74,1.0,1.0,louvain
75,1.0,1.0,louvain
76,1.0,1.0,louvain
77,1.0,1.0,louvain
78,1.0,1.0,louvain
79,1.0,1.0,louvain
80,0.9845299484331614,0.998048048048048,louvain
81,1.0,1.0,louvain
82,1.0,1.0,louvain
83,1.0,1.0,louvain
84,1.0,1.0,louvain
85,1.0,1.0,louvain
86,1.0,1.0,louvain
87,0.9648509525256644,0.9951291291291291,louvain
88,1.0,1.0,louvain
89,0.9830863329794075,0.9977357357357357,louvain
90,0.9845299484331614,0.998048048048048,louvain
91,1.0,1.0,louvain
92,1.0,1.0,louvain
93,1.0,1.0,louvain
94,0.9841003644338376,0.9980260260260261,louvain
95,1.0,1.0,louvain
96,0.9847871898601777,0.99802002002002,louvain
97,1.0,1.0,louvain
98,0.9838043823436011,0.997957957957958,louvain
99,1.0,1.0,louvain
0,1.0,1.0,directed louvain
1,1.0,1.0,directed louvain
