,Directed Louvain,Leiden,Louvain,Infomap,Oslom
0,0.7208430379801785,0.721642639337546,0.7206388104219873,0.6575938075107991,0.6796793521216504
1,0.7208504560696346,0.7223233452055734,0.7200556867733159,0.6503639349030231,0.6862408170921133
2,0.7207947208039934,0.7204972073365895,0.720966815327927,0.6575938075107991,0.6693908054759347
3,0.7214917602060273,0.7207557414913415,0.7206040724706679,0.6575938075107991,0.6804443528997257
4,0.7208430379801785,0.720627490966965,0.7206857847866087,0.6564139912914927,0.6510369307660371
5,0.7208504560696346,0.7181635965941848,0.7206857847866087,0.6549725431782261,0.6708933704039991
6,0.7208504560696346,0.721651156403218,0.7203108707677602,0.6504849218814737,0.6875559859695904
7,0.7207947208039934,0.7212636264808429,0.7207788423148265,0.6504849218814737,0.6924885106157804
8,0.7208504560696346,0.7140293030193933,0.7206857847866087,0.647159670556603,0.6918804470756132
9,0.7208504560696346,0.7214223942010102,0.7205313133765848,0.6514865562789017,0.6732266617564409
10,0.7201094713561741,0.7195106048732121,0.7205778721908247,0.6564139912914927,0.6807624206566646
11,0.7207947208039934,0.7208633381314635,0.7206940202396253,0.6556157155741853,0.6793582484429155
12,0.7208430379801785,0.7200361696425842,0.7206857847866087,0.6503639349030231,0.7017798565462388
13,0.7207947208039934,0.716349166256199,0.7201135976684342,0.6504849218814737,0.6752999009932327
14,0.7213864370729517,0.7217743310311979,0.7207841053806097,0.6643101972189749,0.6972232229774387
15,0.7208504560696346,0.7210087189476028,0.7206388104219873,0.6563258740047946,0.6896950882247115
16,0.7208430379801785,0.7217241765041522,0.7205778721908247,0.6563258740047946,0.6650568897401559
17,0.7199875330764366,0.7212388170927727,0.720966815327927,0.6504849218814737,0.6914400770030655
18,0.7206867910367061,0.7148874592032555,0.7208415852709934,0.6504849218814737,0.6888321789687164
19,0.7208504560696346,0.7192690567695945,0.7206040724706679,0.6504849218814737,0.6833984181391299
20,0.7207947208039934,0.7206269929933673,0.7205860320892264,0.655736702552636,0.694805228033169
21,0.7208430379801785,0.720494439290246,0.7209577333197941,0.6503639349030231,0.6537431665658905
22,0.7208504560696346,0.721088992291561,0.7206857847866087,0.6505364157857823,0.692727867635568
23,0.7208504560696346,0.7207313339164502,0.7198607713214026,0.6503639349030231,0.6963951547017829
24,0.7201094713561741,0.7216238777529629,0.7206388104219873,0.6568831339350887,0.6895888000531465
25,0.7207947208039934,0.7215526572255819,0.7209494978667774,0.6504849218814737,0.674213981988659
26,0.7208504560696346,0.722021377450195,0.7201532947499271,0.6563258740047946,0.6659082082313758
27,0.720931381930721,0.7159421947577076,0.7211935856357437,0.6508406398767036,0.6730432666661392
28,0.7209219856840764,0.7210530179919991,0.7205778721908247,0.655736702552636,0.675547239327787
29,0.7208504560696346,0.7190084448629346,0.7206388104219873,0.6564139912914927,0.6866065048622004
30,0.7208430379801785,0.7214209827034332,0.7206857847866087,0.6514865562789017,0.6927213699386926
31,0.7208430379801785,0.7158644627962484,0.7209577333197941,0.649718018500825,0.6537532634098726
32,0.7198002434891704,0.7196645748753379,0.7206735449390058,0.6573302318026573,0.6803893903517363
33,0.7211999991922525,0.7212228956748473,0.7206857847866087,0.6514865562789017,0.6967244697934298
34,0.7201026336635318,0.7220845788855018,0.7205778721908247,0.6503639349030231,0.6874000103358714
35,0.7208504560696346,0.7214451464429766,0.7206857847866087,0.655736702552636,0.6840573402379813
36,0.7207346857939081,0.7215388444682703,0.7206857847866087,0.6504849218814737,0.691804600545224
37,0.7208430379801785,0.7219142753493701,0.720717349444105,0.6504849218814737,0.67283915243987
38,0.7207420283287495,0.7149808962216979,0.7207870777678432,0.655736702552636,0.686172381782579
39,0.7211378864302592,0.7209324740383355,0.7206857847866087,0.6504849218814737,0.678912077836529
40,0.7210911730724892,0.7220558097487542,0.7206857847866087,0.6575938075107991,0.6752507664534873
41,0.7208504560696346,0.7197293492203535,0.7209577333197941,0.6568831339350887,0.6859433551392194
42,0.7207346857939081,0.7212669028036862,0.7205860320892264,0.6504849218814737,0.6634518590171768
43,0.7208504560696346,0.7136196871093826,0.7199128627940286,0.6575938075107991,0.6979990314997354
44,0.7207947208039934,0.7208340847583209,0.7198607713214026,0.6568831339350887,0.7010019977464393
45,0.7208430379801785,0.7220039586771756,0.7205778721908247,0.6504849218814737,0.6913771331403091
46,0.7208504560696346,0.7205411148707088,0.7206857847866087,0.655736702552636,0.6663242291121436
47,0.7201094713561741,0.7208010124428285,0.7206857847866087,0.655736702552636,0.6632162968996341
48,0.7208504560696346,0.7208645023593921,0.7201618993902662,0.6504849218814737,0.6908162568914051
49,0.7210911730724892,0.7225730669447956,0.7206857847866087,0.6575938075107991,0.6889696643276058
50,0.7207420283287495,0.7141073268964099,0.7200753704676299,0.6514865562789017,0.6842880222142657
51,0.720241321027657,0.7208522796832926,0.7205778721908247,0.6504849218814737,0.6869426026976789
52,0.7207346857939081,0.7228477148383111,0.7209494978667774,0.6503639349030231,0.6765733671576232
53,0.7208430379801785,0.7221195022890576,0.7205778721908247,0.6556157155741853,0.6671976748026074
54,0.7207947208039934,0.7156867274334577,0.7206940202396253,0.6575938075107991,0.6746793091242059
55,0.7207947208039934,0.7213905410622573,0.7206388104219873,0.655736702552636,0.6786912969490881
56,0.7201026336635318,0.7208748018271139,0.7207788423148265,0.6564139912914927,0.7034017222111226
57,0.7207420283287495,0.7195233255229094,0.7206857847866087,0.6504849218814737,0.671564700631186
58,0.7203045465030687,0.7221939819677783,0.7206940202396253,0.6537641707488139,0.6939051733810817
59,0.7208430379801785,0.7190881652844843,0.7206940202396253,0.6564139912914927,0.6878820281726951
60,0.7208504560696346,0.7214501399161569,0.7195372636321956,0.6575938075107991,0.6673989145192122
