,nmi,rand,sj,fs,method
40,0.062018779597470264,0.8348768768768768,1575.0,0.12034438120546037,Louvain
41,0.08264898604504874,0.8370590590590592,1560.0,0.12929993570971574,Directed Louvain
42,0.07495903687105143,0.8363323323323322,1597.0,0.12425539443230009,Leiden
43,1.0,1.0,0.0,1.0,Infomap
44,1.0,1.0,0.0,1.0,Oslom
45,0.06446652676916048,0.8323723723723724,1571.0,0.1236890211503729,Louvain
46,0.06996021157229929,0.8375895895895896,1584.0,0.12389527781390233,Directed Louvain
47,0.07333012112586922,0.831105105105105,1539.0,0.1308651496354686,Leiden
48,1.0,1.0,0.0,1.0,Infomap
49,1.0,1.0,0.0,1.0,Oslom
50,0.07410247039696811,0.8298698698698699,1545.0,0.13158948617443922,Louvain
51,0.0712146314510674,0.8352572572572573,1583.0,0.12336708407194832,Directed Louvain
52,0.07479152888644777,0.8345485485485487,1591.0,0.12532131115691822,Leiden
53,1.0,1.0,0.0,1.0,Infomap
54,1.0,1.0,0.0,1.0,Oslom
55,0.07636333060662721,0.8296176176176177,1596.0,0.12772943675171342,Louvain
56,0.09060943883036003,0.8539479479479479,1558.0,0.12178645326172528,Directed Louvain
57,0.07713990759140885,0.8315975975975977,1610.0,0.12569255677133204,Leiden
58,1.0,1.0,0.0,1.0,Infomap
59,1.0,1.0,0.0,1.0,Oslom
60,0.0787396663804941,0.8301241241241242,1555.0,0.13195793949055779,Louvain
61,0.07250326094577646,0.8402762762762763,1604.0,0.11896265628468133,Directed Louvain
62,0.05832878782488118,0.8344264264264264,1613.0,0.118103706666399,Leiden
63,1.0,1.0,0.0,1.0,Infomap
64,1.0,1.0,0.0,1.0,Oslom
65,0.06836264874775805,0.8297597597597599,1579.0,0.12642343966588027,Louvain
66,0.1009254691925762,0.85007007007007,1545.0,0.13205572573153213,Directed Louvain
67,0.08135765598551915,0.8340180180180179,1559.0,0.13097208316388703,Leiden
68,1.0,1.0,0.0,1.0,Infomap
69,1.0,1.0,0.0,1.0,Oslom
70,0.07212977061258824,0.8328708708708709,1589.0,0.12350145919702324,Louvain
71,0.07615581128596445,0.8494394394394394,1599.0,0.11766788543414697,Directed Louvain
72,0.06475658766654721,0.8245225225225224,1584.0,0.12715194538514973,Leiden
73,1.0,1.0,0.0,1.0,Infomap
74,1.0,1.0,0.0,1.0,Oslom
75,0.04837085225551603,0.8101861861861862,1617.0,0.12729276090360392,Louvain
76,0.07144301479328169,0.8385905905905906,1582.0,0.1228301655123171,Directed Louvain
77,0.06429704889016645,0.8333453453453453,1603.0,0.12116423202092637,Leiden
78,1.0,1.0,0.0,1.0,Infomap
79,1.0,1.0,0.0,1.0,Oslom
80,0.06150855774024112,0.8307327327327328,1586.0,0.12323775264027205,Louvain
81,0.08287364674712719,0.8503803803803804,1574.0,0.12451431308363205,Directed Louvain
82,0.060898746721639106,0.8265485485485484,1602.0,0.1230661270212005,Leiden
83,1.0,1.0,0.0,1.0,Infomap
84,1.0,1.0,0.0,1.0,Oslom
85,0.06131426751022349,0.8303343343343342,1606.0,0.12130445507536045,Louvain
86,0.0771833217053065,0.839953953953954,1596.0,0.12300591988450414,Directed Louvain
87,0.08790231673767053,0.8384864864864864,1573.0,0.1308852635433978,Leiden
88,1.0,1.0,0.0,1.0,Infomap
89,1.0,1.0,0.0,1.0,Oslom
90,0.05348529435405142,0.8298578578578578,1610.0,0.11942897368924553,Louvain
91,0.08213170723803903,0.8405605605605605,1566.0,0.12578558241273882,Directed Louvain
92,0.06795400858380092,0.8297337337337336,1550.0,0.12954954199464327,Leiden
93,1.0,1.0,0.0,1.0,Infomap
94,1.0,1.0,0.0,1.0,Oslom
95,0.08029461334473448,0.8294494494494493,1586.0,0.1300254225139763,Louvain
96,0.08168230894826155,0.845011011011011,1548.0,0.1280720803604731,Directed Louvain
97,0.06366734349117413,0.8261841841841842,1577.0,0.12709988919915427,Leiden
98,1.0,1.0,0.0,1.0,Infomap
99,1.0,1.0,0.0,1.0,Oslom
100,0.07366385737086756,0.8395315315315316,1575.0,0.12059700796918948,Louvain
101,0.09660036738818761,0.8449909909909911,1535.0,0.13410678202584053,Directed Louvain
102,0.059059209601174535,0.8217357357357357,1563.0,0.12810415254102453,Leiden
103,1.0,1.0,0.0,1.0,Infomap
104,1.0,1.0,0.0,1.0,Oslom
105,0.060025654373267866,0.835061061061061,1595.0,0.11822971819123057,Louvain
106,0.07691926388279315,0.8424184184184185,1597.0,0.12055502405559565,Directed Louvain
107,0.08562306948926005,0.8478718718718719,1554.0,0.12648318206300807,Leiden
108,1.0,1.0,0.0,1.0,Infomap
109,1.0,1.0,0.0,1.0,Oslom
110,0.07647693421519637,0.8345465465465465,1544.0,0.13024151930895092,Louvain
111,0.0714932482863939,0.8325365365365367,1570.0,0.1259836227577974,Directed Louvain
112,0.07240071620608768,0.8404344344344343,1620.0,0.11868093688625218,Leiden
113,1.0,1.0,0.0,1.0,Infomap
114,1.0,1.0,0.0,1.0,Oslom
115,0.05198034596023512,0.8255215215215215,1613.0,0.12170790802093948,Louvain
116,0.07583715402681171,0.8438638638638638,1587.0,0.12172353692274634,Directed Louvain
117,0.06717211165874043,0.8306326326326327,1537.0,0.13151825387714,Leiden
118,1.0,1.0,0.0,1.0,Infomap
119,1.0,1.0,0.0,1.0,Oslom
120,0.06240882598573922,0.8412752752752753,1625.0,0.11169356044557936,Louvain
121,0.07155909171300001,0.8467747747747747,1634.0,0.1139950404961718,Directed Louvain
122,0.07320378408297075,0.8401761761761761,1625.0,0.11863523660514305,Leiden
123,1.0,1.0,0.0,1.0,Infomap
124,1.0,1.0,0.0,1.0,Oslom
125,0.08386411964134743,0.841089089089089,1568.0,0.12345782877846576,Louvain
126,0.07751300538352619,0.8361221221221222,1573.0,0.12660302445283844,Directed Louvain
127,0.05349956525077928,0.8242982982982983,1599.0,0.12181686131860808,Leiden
128,1.0,1.0,0.0,1.0,Infomap
129,1.0,1.0,0.0,1.0,Oslom
130,0.08622397212788478,0.8322082082082082,1535.0,0.13393642119911967,Louvain
131,0.07723963523370055,0.8420160160160161,1596.0,0.12216819331577805,Directed Louvain
132,0.08475171905761812,0.8407487487487487,1582.0,0.1258741050476819,Leiden
133,1.0,1.0,0.0,1.0,Infomap
134,1.0,1.0,0.0,1.0,Oslom
135,0.062174577208620324,0.8302682682682683,1578.0,0.1229443739145099,Louvain
136,0.08450164920358454,0.8328688688688689,1535.0,0.13535434097235413,Directed Louvain
137,0.06786115588035267,0.8399559559559558,1607.0,0.11902820745235972,Leiden
138,1.0,1.0,0.0,1.0,Infomap
139,1.0,1.0,0.0,1.0,Oslom
140,0.07230099867885766,0.830954954954955,1599.0,0.1255893898354866,Louvain
141,0.07516956452246415,0.8401521521521522,1609.0,0.11965293707456062,Directed Louvain
142,0.07197792905384542,0.8455255255255254,1612.0,0.1164113880664561,Leiden
143,1.0,1.0,0.0,1.0,Infomap
144,1.0,1.0,0.0,1.0,Oslom
145,0.07166979165175506,0.8272712712712712,1575.0,0.12813588855595656,Louvain
146,0.08492414637661602,0.852046046046046,1593.0,0.11841332506106561,Directed Louvain
147,0.0755387173697319,0.8373733733733734,1558.0,0.1274978319807674,Leiden
148,1.0,1.0,0.0,1.0,Infomap
149,1.0,1.0,0.0,1.0,Oslom
150,0.0678424975844694,0.8303943943943943,1602.0,0.12320930818519316,Louvain
151,0.07310833914942771,0.8404424424424424,1614.0,0.11892647291001585,Directed Louvain
152,0.07018274870529019,0.8296856856856857,1583.0,0.1272604245227102,Leiden
153,1.0,1.0,0.0,1.0,Infomap
154,1.0,1.0,0.0,1.0,Oslom
155,0.06720082718117111,0.8212632632632634,1584.0,0.13129367285735374,Louvain
156,0.0675814926885525,0.8482802802802805,1615.0,0.11361829552894603,Directed Louvain
157,0.07855943491589112,0.8251411411411411,1544.0,0.13563897936113162,Leiden
158,1.0,1.0,0.0,1.0,Infomap
159,1.0,1.0,0.0,1.0,Oslom
160,0.07746645341678599,0.822910910910911,1567.0,0.13566232498944383,Louvain
161,0.08778269697711133,0.8507327327327329,1591.0,0.11905235258359809,Directed Louvain
162,0.07238776502567551,0.8390730730730731,1564.0,0.12440719570358845,Leiden
163,1.0,1.0,0.0,1.0,Infomap
164,1.0,1.0,0.0,1.0,Oslom
165,0.06340399516968717,0.8212772772772774,1603.0,0.1270010701854937,Louvain
166,0.06517536958648473,0.841013013013013,1605.0,0.11741824849062867,Directed Louvain
167,0.07218125734165093,0.8325725725725724,1577.0,0.12682209841759967,Leiden
168,1.0,1.0,0.0,1.0,Infomap
169,1.0,1.0,0.0,1.0,Oslom
170,0.0570032378489166,0.8323003003003004,1590.0,0.12081712972436821,Louvain
171,0.0768920984056823,0.8434514514514514,1606.0,0.11977942278843401,Directed Louvain
172,0.08416453351660304,0.8410230230230229,1557.0,0.12810673815381615,Leiden
173,1.0,1.0,0.0,1.0,Infomap
174,1.0,1.0,0.0,1.0,Oslom
175,0.07482197322408868,0.8375135135135136,1587.0,0.12068728617053523,Louvain
176,0.07300331229321325,0.8433353353353353,1606.0,0.11814496366203683,Directed Louvain
177,0.08241571834819106,0.8387127127127126,1567.0,0.12752199661287023,Leiden
178,1.0,1.0,0.0,1.0,Infomap
179,1.0,1.0,0.0,1.0,Oslom
180,0.061414663385273335,0.8292932932932933,1577.0,0.12402087939230769,Louvain
181,0.08905295421417993,0.8427347347347347,1574.0,0.12665154494302516,Directed Louvain
182,0.08304911060725509,0.8397857857857857,1561.0,0.12741675718379594,Leiden
183,1.0,1.0,0.0,1.0,Infomap
184,1.0,1.0,0.0,1.0,Oslom
185,0.04966626223797235,0.8196736736736736,1613.0,0.12236366413269616,Louvain
186,0.0843938145807856,0.8478618618618619,1567.0,0.12250437277757956,Directed Louvain
187,0.06871480934901845,0.8403163163163163,1575.0,0.12111387106956402,Leiden
188,1.0,1.0,0.0,1.0,Infomap
189,1.0,1.0,0.0,1.0,Oslom
190,0.05594471334600904,0.8287547547547548,1596.0,0.12042884297996218,Louvain
191,0.06947167538334761,0.8407447447447448,1627.0,0.11727352697638506,Directed Louvain
192,0.07966994385775675,0.837137137137137,1565.0,0.12807362302403524,Leiden
193,1.0,1.0,0.0,1.0,Infomap
194,1.0,1.0,0.0,1.0,Oslom
195,0.0735342046420697,0.8319459459459461,1567.0,0.1279129073397799,Louvain
196,0.06779632241267644,0.8377257257257258,1600.0,0.11987012723647818,Directed Louvain
197,0.06312305007901273,0.843003003003003,1616.0,0.11512522786631584,Leiden
198,1.0,1.0,0.0,1.0,Infomap
199,1.0,1.0,0.0,1.0,Oslom
200,0.0805878521203008,0.8383443443443442,1577.0,0.1227664826190165,Louvain
201,0.08560485195032838,0.8534434434434434,1610.0,0.11501026515105892,Directed Louvain
202,0.06540365491374617,0.8350410410410409,1607.0,0.12050013773382855,Leiden
203,1.0,1.0,0.0,1.0,Infomap
204,1.0,1.0,0.0,1.0,Oslom
205,0.06552506569922252,0.8360380380380379,1619.0,0.11785849007824588,Louvain
206,0.08737114155215243,0.8409049049049049,1544.0,0.13007803894963316,Directed Louvain
207,0.07192268373782358,0.8438618618618619,1603.0,0.11789436956378335,Leiden
208,1.0,1.0,0.0,1.0,Infomap
209,1.0,1.0,0.0,1.0,Oslom
210,0.08212567764726948,0.8252592592592592,1559.0,0.13720848658665882,Louvain
211,0.07285842419949765,0.8384584584584583,1600.0,0.12289089256652257,Directed Louvain
212,0.06741317635006873,0.8352972972972973,1593.0,0.12188483661783421,Leiden
213,1.0,1.0,0.0,1.0,Infomap
214,1.0,1.0,0.0,1.0,Oslom
215,0.07813377480110946,0.8428888888888888,1586.0,0.11757024153096717,Louvain
216,0.07381862655562615,0.8371911911911911,1602.0,0.12249739947547728,Directed Louvain
217,0.07073609204540852,0.8353393393393393,1590.0,0.12351261693008055,Leiden
218,1.0,1.0,0.0,1.0,Infomap
219,1.0,1.0,0.0,1.0,Oslom
220,0.08161575530030536,0.8366646646646646,1558.0,0.12623199068414417,Louvain
221,0.08539416903658328,0.837811811811812,1541.0,0.13603717992795886,Directed Louvain
222,0.0705466251098217,0.8366826826826826,1608.0,0.1224357635262552,Leiden
223,1.0,1.0,0.0,1.0,Infomap
224,1.0,1.0,0.0,1.0,Oslom
225,0.06269693998365532,0.8286046046046045,1584.0,0.12412258613446694,Louvain
226,0.060639632082186264,0.8442562562562561,1624.0,0.11217205647834343,Directed Louvain
227,0.06896592084518219,0.8345125125125123,1564.0,0.12733123887037345,Leiden
228,1.0,1.0,0.0,1.0,Infomap
229,1.0,1.0,0.0,1.0,Oslom
230,0.0639001873968161,0.8326046046046045,1575.0,0.1240243917143856,Louvain
231,0.075737416482348,0.8456516516516516,1593.0,0.11957801300703111,Directed Louvain
232,0.06836860337550393,0.8322202202202202,1594.0,0.12427427838230064,Leiden
233,1.0,1.0,0.0,1.0,Infomap
234,1.0,1.0,0.0,1.0,Oslom
235,0.06465915626051391,0.8388748748748749,1608.0,0.1152127766648421,Louvain
236,0.06158997543768516,0.8275095095095096,1561.0,0.12742515550725303,Directed Louvain
237,0.06157539061353123,0.8265585585585585,1580.0,0.1255780158936273,Leiden
238,1.0,1.0,0.0,1.0,Infomap
239,1.0,1.0,0.0,1.0,Oslom
240,0.07823870715507468,0.8311491491491491,1528.0,0.13367814454324975,Louvain
241,0.07356487522749929,0.8359439439439439,1562.0,0.12632448038760222,Directed Louvain
242,0.05729984316112083,0.836128128128128,1583.0,0.118481104593854,Leiden
243,1.0,1.0,0.0,1.0,Infomap
244,1.0,1.0,0.0,1.0,Oslom
245,0.0658331757980597,0.8290510510510511,1564.0,0.12799601493271034,Louvain
246,0.08315278467586477,0.8446506506506507,1583.0,0.12443335503937304,Directed Louvain
247,0.0691079808530322,0.8470070070070069,1609.0,0.11491405843825366,Leiden
248,1.0,1.0,0.0,1.0,Infomap
249,1.0,1.0,0.0,1.0,Oslom
250,0.06712643663043785,0.8323643643643643,1590.0,0.1225668406613414,Louvain
251,0.07524922737328525,0.8554214214214214,1630.0,0.11021982611993807,Directed Louvain
252,0.07475965455479004,0.8417117117117117,1599.0,0.12050322696239639,Leiden
253,1.0,1.0,0.0,1.0,Infomap
254,1.0,1.0,0.0,1.0,Oslom
255,0.06303454396387016,0.8313533533533534,1596.0,0.12272514828553176,Louvain
256,0.10377270978807301,0.8503683683683683,1547.0,0.12780501808319752,Directed Louvain
257,0.08609975020432704,0.8425845845845845,1547.0,0.13033613159836113,Leiden
258,1.0,1.0,0.0,1.0,Infomap
259,1.0,1.0,0.0,1.0,Oslom
260,0.06284418425145741,0.8280660660660661,1607.0,0.12207889842282325,Louvain
261,0.05863756549383279,0.8397077077077078,1648.0,0.11194633275139852,Directed Louvain
262,0.07907075277222021,0.8405585585585585,1583.0,0.12446298540119591,Leiden
263,1.0,1.0,0.0,1.0,Infomap
264,1.0,1.0,0.0,1.0,Oslom
265,0.07589097342037883,0.827075075075075,1566.0,0.1310761142776836,Louvain
266,0.0804741808503361,0.8481981981981983,1574.0,0.12132563311157218,Directed Louvain
267,0.0821815474202578,0.8432952952952951,1573.0,0.12456253376745648,Leiden
268,1.0,1.0,0.0,1.0,Infomap
269,1.0,1.0,0.0,1.0,Oslom
270,0.07072798744912812,0.8353673673673674,1590.0,0.12060240545062796,Louvain
271,0.07567799123031503,0.8417697697697697,1579.0,0.12319550952769281,Directed Louvain
272,0.08474946592523079,0.8380660660660659,1552.0,0.12934111626892142,Leiden
273,1.0,1.0,0.0,1.0,Infomap
274,1.0,1.0,0.0,1.0,Oslom
275,0.07634462833478682,0.8272752752752752,1581.0,0.12965809155663766,Louvain
276,0.08389500777045665,0.8462322322322323,1565.0,0.12186221533986126,Directed Louvain
277,0.06862455984581715,0.8364764764764764,1598.0,0.1214977936848521,Leiden
278,1.0,1.0,0.0,1.0,Infomap
279,1.0,1.0,0.0,1.0,Oslom
280,0.06363646385033123,0.8315175175175175,1599.0,0.12199534336103449,Louvain
281,0.07142789742655548,0.8416676676676677,1565.0,0.12328340541271665,Directed Louvain
282,0.08672800294226601,0.8375495495495494,1540.0,0.1336319721677654,Leiden
283,1.0,1.0,0.0,1.0,Infomap
284,1.0,1.0,0.0,1.0,Oslom
285,0.07212123706501461,0.8315575575575577,1555.0,0.1285757836553893,Louvain
286,0.058631701667280996,0.8346366366366367,1621.0,0.11821125466377401,Directed Louvain
287,0.07829620488150078,0.8402582582582582,1581.0,0.12409765641672982,Leiden
288,1.0,1.0,0.0,1.0,Infomap
289,1.0,1.0,0.0,1.0,Oslom
290,0.07128086742537981,0.8304544544544545,1564.0,0.1282581240977377,Louvain
291,0.07931594533939773,0.8478298298298297,1604.0,0.11867411324016414,Directed Louvain
292,0.07762156430926598,0.84408008008008,1606.0,0.12047497349760823,Leiden
293,1.0,1.0,0.0,1.0,Infomap
294,1.0,1.0,0.0,1.0,Oslom
295,0.06847391091839394,0.8317657657657658,1588.0,0.12546886859302347,Louvain
296,0.08327145179918198,0.8372112112112113,1548.0,0.13178386496579272,Directed Louvain
297,0.08451417882979721,0.834214214214214,1593.0,0.12979550520496916,Leiden
298,1.0,1.0,0.0,1.0,Infomap
299,1.0,1.0,0.0,1.0,Oslom
300,0.06253268144428441,0.8303083083083084,1578.0,0.12317569684908247,Louvain
301,0.07755794232318682,0.8481221221221221,1606.0,0.11738868026995931,Directed Louvain
302,0.07247861756429867,0.838018018018018,1588.0,0.12390417742791861,Leiden
303,1.0,1.0,0.0,1.0,Infomap
304,1.0,1.0,0.0,1.0,Oslom
305,0.07659531165076122,0.828866866866867,1529.0,0.13440114397363784,Louvain
306,0.09226937901514369,0.8568008008008008,1586.0,0.11762907913114717,Directed Louvain
307,0.07851068338769121,0.8469509509509509,1598.0,0.11996802967899811,Leiden
308,1.0,1.0,0.0,1.0,Infomap
309,1.0,1.0,0.0,1.0,Oslom
310,0.05880866981744762,0.8187647647647649,1595.0,0.12756272282991826,Louvain
311,0.09026987121444685,0.8420380380380381,1535.0,0.1309899650283884,Directed Louvain
312,0.07377118943372343,0.8271171171171171,1558.0,0.13176313157036607,Leiden
313,1.0,1.0,0.0,1.0,Infomap
314,1.0,1.0,0.0,1.0,Oslom
315,0.05438977275213182,0.8206506506506507,1602.0,0.12423508028394738,Louvain
316,0.08935196356812111,0.8460820820820821,1557.0,0.12825794340210667,Directed Louvain
317,0.06200910755644344,0.842186186186186,1623.0,0.11527667095319157,Leiden
318,1.0,1.0,0.0,1.0,Infomap
319,1.0,1.0,0.0,1.0,Oslom
320,0.05534422333233752,0.8322882882882884,1615.0,0.11599996089005735,Louvain
321,0.06644184801723241,0.8382242242242242,1620.0,0.11957821522664587,Directed Louvain
322,0.06476247852485038,0.8279859859859858,1571.0,0.1266893285310763,Leiden
323,1.0,1.0,0.0,1.0,Infomap
324,1.0,1.0,0.0,1.0,Oslom
325,0.08415963615675381,0.8285485485485484,1587.0,0.13180895214415142,Louvain
326,0.07233414069089003,0.8387987987987989,1583.0,0.12373733403168514,Directed Louvain
327,0.059134852263066466,0.8244844844844844,1574.0,0.12557645421725694,Leiden
328,1.0,1.0,0.0,1.0,Infomap
329,1.0,1.0,0.0,1.0,Oslom
330,0.0739624044654167,0.8266726726726726,1546.0,0.13398727086621778,Louvain
331,0.05788762927986621,0.8251951951951951,1615.0,0.12188791819047733,Directed Louvain
332,0.06673873527392177,0.8383023023023023,1574.0,0.12063387503315087,Leiden
333,1.0,1.0,0.0,1.0,Infomap
334,1.0,1.0,0.0,1.0,Oslom
335,0.06430955770186415,0.8275655655655657,1561.0,0.12819127624341875,Louvain
336,0.08927200793741212,0.8506646646646646,1574.0,0.12158645119977428,Directed Louvain
337,0.08866769085673339,0.847151151151151,1545.0,0.1286444956061445,Leiden
338,1.0,1.0,0.0,1.0,Infomap
339,1.0,1.0,0.0,1.0,Oslom
340,0.0637953561380557,0.8274754754754755,1575.0,0.1279355779794518,Louvain
341,0.08898933024033333,0.8456536536536537,1555.0,0.1286058261158544,Directed Louvain
342,0.07764362453158272,0.8441361361361361,1584.0,0.12185286136967462,Leiden
343,1.0,1.0,0.0,1.0,Infomap
344,1.0,1.0,0.0,1.0,Oslom
345,0.06963547956359556,0.8245725725725725,1583.0,0.13119575693879568,Louvain
346,0.07079487092337702,0.8397757757757759,1603.0,0.12057699737183482,Directed Louvain
347,0.06919637241609022,0.8342442442442441,1602.0,0.12288825436710399,Leiden
348,1.0,1.0,0.0,1.0,Infomap
349,1.0,1.0,0.0,1.0,Oslom
350,0.07653113309971123,0.8305645645645646,1572.0,0.12838569075012607,Louvain
351,0.08994751024219402,0.846944944944945,1576.0,0.12517095259670086,Directed Louvain
352,0.06967880778327766,0.8391751751751751,1595.0,0.1198364450544314,Leiden
353,1.0,1.0,0.0,1.0,Infomap
354,1.0,1.0,0.0,1.0,Oslom
355,0.08823980839656483,0.8414374374374374,1551.0,0.1278012034938544,Louvain
356,0.08580680865486572,0.8379839839839839,1550.0,0.13461122181589494,Directed Louvain
357,0.09066853869830381,0.8457657657657658,1571.0,0.12770428788131843,Leiden
358,1.0,1.0,0.0,1.0,Infomap
359,1.0,1.0,0.0,1.0,Oslom
360,0.07359889075051756,0.8376056056056056,1597.0,0.1210616316894296,Louvain
361,0.08273272824677123,0.8433253253253253,1589.0,0.12291940156026308,Directed Louvain
362,0.07298809259439024,0.8346526526526525,1595.0,0.12414420197197212,Leiden
363,1.0,1.0,0.0,1.0,Infomap
364,1.0,1.0,0.0,1.0,Oslom
365,0.0710772783217456,0.8363443443443443,1606.0,0.11952931525249479,Louvain
366,0.06152740493193507,0.845915915915916,1627.0,0.11042959540372468,Directed Louvain
367,0.08072087345237734,0.8356536536536535,1575.0,0.12794348131045852,Leiden
368,1.0,1.0,0.0,1.0,Infomap
369,1.0,1.0,0.0,1.0,Oslom
370,0.058229985806084475,0.8266686686686686,1617.0,0.12130736919986358,Louvain
371,0.07126049895937908,0.8494794794794794,1582.0,0.11948818166475393,Directed Louvain
372,0.07364946171289005,0.8307327327327327,1561.0,0.12970276378550327,Leiden
373,1.0,1.0,0.0,1.0,Infomap
374,1.0,1.0,0.0,1.0,Oslom
375,0.08001721983130462,0.832058058058058,1557.0,0.13008399396278755,Louvain
376,0.07917925945906319,0.8517277277277276,1585.0,0.11746905015315309,Directed Louvain
377,0.07951582728753756,0.83211011011011,1582.0,0.12870965188162967,Leiden
378,1.0,1.0,0.0,1.0,Infomap
379,1.0,1.0,0.0,1.0,Oslom
380,0.07493214792215898,0.8253933933933935,1568.0,0.1318706328583048,Louvain
381,0.05195954512492541,0.8364684684684685,1628.0,0.11439757506927718,Directed Louvain
382,0.07201100179547991,0.8394754754754754,1612.0,0.11959274482308128,Leiden
383,1.0,1.0,0.0,1.0,Infomap
384,1.0,1.0,0.0,1.0,Oslom
385,0.06844894014697131,0.8274434434434436,1551.0,0.12999408139570412,Louvain
386,0.09142223650370836,0.846922922922923,1605.0,0.12254574558108464,Directed Louvain
387,0.05968024908240469,0.8386806806806807,1618.0,0.11524680452607489,Leiden
388,1.0,1.0,0.0,1.0,Infomap
389,1.0,1.0,0.0,1.0,Oslom
390,0.056522698133839214,0.8232432432432434,1611.0,0.12430076965220291,Louvain
391,0.09164116257061776,0.8491931931931931,1581.0,0.12416995750864812,Directed Louvain
392,0.06926041919570938,0.8424344344344343,1600.0,0.11754666929102028,Leiden
393,1.0,1.0,0.0,1.0,Infomap
394,1.0,1.0,0.0,1.0,Oslom
395,0.05179840516071076,0.8297637637637638,1612.0,0.11763510953525383,Louvain
396,0.07335333678345349,0.8425085085085087,1590.0,0.12137516521798913,Directed Louvain
397,0.07311414179131293,0.8356236236236235,1579.0,0.12501605919465703,Leiden
398,1.0,1.0,0.0,1.0,Infomap
399,1.0,1.0,0.0,1.0,Oslom
400,0.06027791218879889,0.8246326326326326,1586.0,0.12586686519039697,Louvain
401,0.08475525867455544,0.8486766766766767,1596.0,0.12093486614560202,Directed Louvain
402,0.06239368783547573,0.8316596596596595,1598.0,0.1221682078738485,Leiden
403,1.0,1.0,0.0,1.0,Infomap
404,1.0,1.0,0.0,1.0,Oslom
405,0.07410940769259645,0.8388268268268269,1592.0,0.12052393748371557,Louvain
406,0.08953696169182769,0.8478318318318319,1563.0,0.12576295533981632,Directed Louvain
407,0.06667042461162546,0.8351611611611611,1580.0,0.12357920666635398,Leiden
408,1.0,1.0,0.0,1.0,Infomap
409,1.0,1.0,0.0,1.0,Oslom
410,0.0620232314438245,0.8308968968968968,1613.0,0.121774025883966,Louvain
411,0.11282250626231181,0.8545605605605606,1495.0,0.13633310759005315,Directed Louvain
412,0.0801980822028613,0.8277497497497498,1519.0,0.13830282940729605,Leiden
413,1.0,1.0,0.0,1.0,Infomap
414,1.0,1.0,0.0,1.0,Oslom
415,0.07745661870279567,0.831145145145145,1559.0,0.1305683705536685,Louvain
416,0.06146697740548153,0.8323343343343345,1588.0,0.12173965110052495,Directed Louvain
417,0.07940350088532569,0.8343583583583584,1590.0,0.12722611906505857,Leiden
418,1.0,1.0,0.0,1.0,Infomap
419,1.0,1.0,0.0,1.0,Oslom
420,0.0621259618719003,0.8267507507507509,1578.0,0.1257456296459326,Louvain
