,fs,rand,method
45,0.6488206152690909,0.8869849389030973,Louvain
46,0.6512356219926064,0.8878469262100974,Louvain
47,0.6512356219926064,0.8878469262100974,Louvain
48,0.6428687280170863,0.8844463389220423,Louvain
49,0.6512356219926064,0.8878469262100974,Louvain
50,0.6503608133236805,0.8845884247418774,Louvain
51,0.6488206152690909,0.8869849389030973,Louvain
52,0.644505109051411,0.8868428530832624,Louvain
53,0.6488206152690909,0.8869849389030973,Louvain
54,0.6444386727243319,0.8854693568248555,Louvain
55,0.6497291807764586,0.8881784597897131,Louvain
56,0.65996356400979,0.8893056739604055,Louvain
57,0.6512356219926064,0.8878469262100974,Louvain
58,0.6444386727243319,0.8854693568248555,Louvain
59,0.6444386727243319,0.8854693568248555,Louvain
60,0.629757865663913,0.8830823150516245,Louvain
61,0.6512356219926064,0.8878469262100974,Louvain
62,0.6497291807764586,0.8881784597897131,Louvain
63,0.6444386727243319,0.8854693568248555,Louvain
64,0.6444386727243319,0.8854693568248555,Louvain
65,0.6512356219926064,0.8878469262100974,Louvain
66,0.6512356219926064,0.8878469262100974,Louvain
67,0.6420409258391695,0.8845978971298663,Louvain
68,0.6512356219926064,0.8878469262100974,Louvain
69,0.6420409258391695,0.8845978971298663,Louvain
70,0.6444386727243319,0.8854693568248555,Louvain
71,0.6496588137526071,0.8868049635313062,Louvain
72,0.6508420783014977,0.8849389030974708,Louvain
73,0.6512356219926064,0.8878469262100974,Louvain
74,0.6512356219926064,0.8878469262100974,Louvain
75,0.6363374052356375,0.8850336269773611,Louvain
76,0.6444386727243319,0.8854693568248555,Louvain
77,0.6791491976294195,0.8939660888509993,Louvain
78,0.6497291807764586,0.8881784597897131,Louvain
79,0.6420409258391695,0.8845978971298663,Louvain
80,0.6497291807764586,0.8881784597897131,Louvain
81,0.6497291807764586,0.8881784597897131,Louvain
82,0.6512356219926064,0.8878469262100974,Louvain
83,0.644505109051411,0.8868428530832624,Louvain
84,0.6381198398695358,0.8847589277256798,Louvain
85,0.6512356219926064,0.8878469262100974,Louvain
86,0.6483286328980854,0.8862934545798997,Louvain
87,0.671520742675213,0.89309462915601,Louvain
88,0.6444386727243319,0.8854693568248555,Louvain
89,0.6512356219926064,0.8878469262100974,Louvain
90,0.6575519652404499,0.887363834422658,Louvain
91,0.6444386727243319,0.8854693568248555,Louvain
92,0.6537760905316705,0.886719712039405,Louvain
93,0.6444386727243319,0.8854693568248555,Louvain
94,0.6456375000570328,0.8862555650279436,Louvain
95,0.6809318677694454,0.8956048119730984,Louvain
96,0.6444386727243319,0.8854693568248555,Louvain
97,0.6488206152690909,0.8869849389030973,Louvain
98,0.6645153241663873,0.8908212560386475,Louvain
99,0.6512356219926064,0.8878469262100974,Louvain
0,0.6512356219926064,0.8878469262100974,Directed Louvain
1,0.6444386727243319,0.8854693568248555,Directed Louvain
2,0.6497291807764586,0.8881784597897131,Directed Louvain
3,0.6830617101282398,0.8943260395945818,Directed Louvain
4,0.6512356219926064,0.8878469262100974,Directed Louvain
5,0.6444386727243319,0.8854693568248555,Directed Louvain
6,0.6444386727243319,0.8854693568248555,Directed Louvain
7,0.6497291807764586,0.8881784597897131,Directed Louvain
8,0.6444386727243319,0.8854693568248555,Directed Louvain
9,0.6444386727243319,0.8854693568248555,Directed Louvain
10,0.6484811865635817,0.8840106090745476,Directed Louvain
11,0.6497291807764586,0.8881784597897131,Directed Louvain
12,0.6512356219926064,0.8878469262100974,Directed Louvain
13,0.6497291807764586,0.8881784597897131,Directed Louvain
14,0.6466321106779476,0.8879984844179216,Directed Louvain
15,0.6444386727243319,0.8854693568248555,Directed Louvain
16,0.6512356219926064,0.8878469262100974,Directed Louvain
17,0.6528925110632735,0.8855451359287676,Directed Louvain
18,0.6472801957571291,0.8872880553187457,Directed Louvain
19,0.6444386727243319,0.8854693568248555,Directed Louvain
20,0.6497291807764586,0.8881784597897131,Directed Louvain
21,0.6512356219926064,0.8878469262100974,Directed Louvain
22,0.6444386727243319,0.8854693568248555,Directed Louvain
23,0.6444386727243319,0.8854693568248555,Directed Louvain
24,0.6484811865635817,0.8840106090745476,Directed Louvain
25,0.6497291807764586,0.8881784597897131,Directed Louvain
26,0.6444386727243319,0.8854693568248555,Directed Louvain
27,0.6557193347571364,0.8886804963531307,Directed Louvain
28,0.65340873622541,0.8887846926210097,Directed Louvain
29,0.6444386727243319,0.8854693568248555,Directed Louvain
30,0.6512356219926064,0.8878469262100974,Directed Louvain
31,0.6512356219926064,0.8878469262100974,Directed Louvain
32,0.6508206401633634,0.8871838590508667,Directed Louvain
33,0.6491713362428527,0.8877522023302074,Directed Louvain
34,0.6551784924452713,0.8864450127877237,Directed Louvain
35,0.6444386727243319,0.8854693568248555,Directed Louvain
36,0.6488206152690909,0.8869849389030973,Directed Louvain
37,0.6512356219926064,0.8878469262100974,Directed Louvain
38,0.6420409258391695,0.8845978971298663,Directed Louvain
39,0.671520742675213,0.89309462915601,Directed Louvain
40,0.644505109051411,0.8868428530832624,Directed Louvain
41,0.6444386727243319,0.8854693568248555,Directed Louvain
42,0.6488206152690909,0.8869849389030973,Directed Louvain
43,0.6444386727243319,0.8854693568248555,Directed Louvain
44,0.6497291807764586,0.8881784597897131,Directed Louvain
45,0.6512356219926064,0.8878469262100974,Directed Louvain
46,0.6444386727243319,0.8854693568248555,Directed Louvain
47,0.6484811865635817,0.8840106090745476,Directed Louvain
48,0.6444386727243319,0.8854693568248555,Directed Louvain
49,0.644505109051411,0.8868428530832624,Directed Louvain
50,0.6420409258391695,0.8845978971298663,Directed Louvain
51,0.6570321750828868,0.8870701903949987,Directed Louvain
52,0.6488206152690909,0.8869849389030973,Directed Louvain
53,0.6512356219926064,0.8878469262100974,Directed Louvain
54,0.6497291807764586,0.8881784597897131,Directed Louvain
55,0.6497291807764586,0.8881784597897131,Directed Louvain
56,0.6551784924452713,0.8864450127877237,Directed Louvain
57,0.6420409258391695,0.8845978971298663,Directed Louvain
58,0.6428687280170863,0.8844463389220423,Directed Louvain
59,0.6512356219926064,0.8878469262100974,Directed Louvain
60,0.6444386727243319,0.8854693568248555,Directed Louvain
61,0.6273314391655306,0.880477408354646,Directed Louvain
62,0.6864124351027379,0.8971772283792745,Directed Louvain
63,0.6528925110632735,0.8855451359287676,Directed Louvain
64,0.6377038839601302,0.88446528369802,Directed Louvain
65,0.6512356219926064,0.8878469262100974,Directed Louvain
66,0.6512356219926064,0.8878469262100974,Directed Louvain
67,0.6444386727243319,0.8854693568248555,Directed Louvain
68,0.6492137838198381,0.8795491143317229,Directed Louvain
69,0.6444386727243319,0.8854693568248555,Directed Louvain
70,0.6456375000570328,0.8862555650279436,Directed Louvain
71,0.6488206152690909,0.8869849389030973,Directed Louvain
72,0.6488206152690909,0.8869849389030973,Directed Louvain
73,0.6497291807764586,0.8881784597897131,Directed Louvain
74,0.6444386727243319,0.8854693568248555,Directed Louvain
75,0.6512356219926064,0.8878469262100974,Directed Louvain
76,0.6462065798509039,0.8831012598276025,Directed Louvain
77,0.6512356219926064,0.8878469262100974,Directed Louvain
78,0.6512356219926064,0.8878469262100974,Directed Louvain
79,0.6488206152690909,0.8869849389030973,Directed Louvain
80,0.6262862574990382,0.8812541441697452,Directed Louvain
81,0.6484811865635817,0.8840106090745476,Directed Louvain
82,0.6512356219926064,0.8878469262100974,Directed Louvain
83,0.6537760905316706,0.886719712039405,Directed Louvain
84,0.671520742675213,0.89309462915601,Directed Louvain
85,0.6428687280170863,0.8844463389220423,Directed Louvain
86,0.6497291807764586,0.8881784597897131,Directed Louvain
87,0.6444386727243319,0.8854693568248555,Directed Louvain
88,0.6551784924452713,0.8864450127877237,Directed Louvain
89,0.6472801957571291,0.8872880553187457,Directed Louvain
90,0.6512356219926064,0.8878469262100974,Directed Louvain
91,0.6444386727243319,0.8854693568248555,Directed Louvain
92,0.6444386727243319,0.8854693568248555,Directed Louvain
93,0.6444386727243319,0.8854693568248555,Directed Louvain
94,0.6488206152690909,0.8869849389030973,Directed Louvain
95,0.6405430904849321,0.8862839821919106,Directed Louvain
96,0.6512356219926064,0.8878469262100974,Directed Louvain
97,0.6444386727243319,0.8854693568248555,Directed Louvain
98,0.6512356219926064,0.8878469262100974,Directed Louvain
99,0.6496588137526071,0.8868049635313062,Directed Louvain
0,0.6422039839742236,0.8861040068201194,Leiden
1,0.6605065316723456,0.8911906791702187,Leiden
2,0.7075969729060817,0.9042625745950554,Leiden
3,0.6591195385145119,0.8851946575731742,Leiden
4,0.6435349072346614,0.8850146822013831,Leiden
5,0.6354333027528007,0.8768115942028987,Leiden
6,0.6750717300342829,0.8928388746803069,Leiden
7,0.6649594862286577,0.8892772567964384,Leiden
8,0.6851466932876588,0.896125793312494,Leiden
9,0.6958353608307838,0.9043572984749455,Leiden
10,0.6525080762285742,0.8865302642796249,Leiden
11,0.6287132556083977,0.8836032963910203,Leiden
12,0.6921265852059306,0.8976603201667139,Leiden
13,0.6024227294020543,0.8732499763190302,Leiden
14,0.6500542398284022,0.8879795396419436,Leiden
15,0.6962111890828866,0.9026143790849674,Leiden
16,0.6516953177334792,0.8869659941271195,Leiden
17,0.669790239920492,0.8878090366581415,Leiden
18,0.5963911262822101,0.8494837548545988,Leiden
19,0.6883667770543592,0.9017902813299232,Leiden
