,fs,rand,method
0,0.48125983562772234,0.9013786925587668,directed louvain
1,0.4715987064031819,0.8714016536073559,directed louvain
2,0.44497689518145606,0.8538132844595916,directed louvain
3,0.4620368738301786,0.8903264999330731,directed louvain
4,0.4600739201426275,0.8813830170611918,directed louvain
5,0.45695554986781534,0.892888252798056,directed louvain
6,0.46003236523693547,0.8739469321773872,directed louvain
7,0.4612379852118444,0.8842783743989457,directed louvain
8,0.4621017058823125,0.8791260386528148,directed louvain
9,0.4617365907408893,0.8776742414101997,directed louvain
10,0.40053205240568884,0.8262291368499091,directed louvain
11,0.43889590208585383,0.8572358192357987,directed louvain
12,0.45830311941891283,0.8790374893174493,directed louvain
13,0.4651414990374106,0.8764798550262045,directed louvain
14,0.45742389618103274,0.8838294498615131,directed louvain
15,0.4543291882533245,0.8714407800578661,directed louvain
16,0.4634436155332979,0.8817166215339629,directed louvain
17,0.46491090587059763,0.874762409777494,directed louvain
18,0.45332728813471285,0.875009524201769,directed louvain
19,0.47017142121385896,0.8712883928295634,directed louvain
20,0.4554768084401316,0.8907342387331267,directed louvain
21,0.4702846915093141,0.8772850361919668,directed louvain
22,0.48066309649759187,0.8799456348266597,directed louvain
23,0.46223416004186485,0.8803719072085336,directed louvain
24,0.4371572570087287,0.8434035893370126,directed louvain
25,0.4598151314858601,0.8682303518291616,directed louvain
26,0.4602417006849527,0.881424202798571,directed louvain
27,0.4573749983239359,0.8742743587895512,directed louvain
28,0.45564176882821517,0.887404371866023,directed louvain
29,0.45624468262944934,0.8869389730336386,directed louvain
30,0.4534124960314118,0.8703596544516636,directed louvain
31,0.46152393753888854,0.8816857322309286,directed louvain
32,0.47040558202082494,0.8782034781355217,directed louvain
33,0.45959649640316036,0.8808414246146561,directed louvain
34,0.38634509655777494,0.8270219622944575,directed louvain
35,0.4447719229696371,0.8696306669000524,directed louvain
36,0.47080624163092727,0.8791301572265524,directed louvain
37,0.4733251744586651,0.9013375068213878,directed louvain
38,0.4650306939943862,0.8780387351860051,directed louvain
39,0.40721434728683914,0.8487062530245775,directed louvain
40,0.45922922161647556,0.8759959226119995,directed louvain
41,0.44858827763421644,0.8522873528896944,directed louvain
42,0.45762383690639136,0.8739881179147662,directed louvain
43,0.47078445584614403,0.8770873446525469,directed louvain
44,0.4652585149102227,0.878864509220457,directed louvain
45,0.4619401911946561,0.8822046725219057,directed louvain
46,0.4554648977475334,0.8750733620947067,directed louvain
47,0.4576432779727382,0.8882486794822955,directed louvain
48,0.45022884195440116,0.8698201212919967,directed louvain
49,0.4597329846207275,0.874091082258214,directed louvain
50,0.4613306764717298,0.881852534467314,directed louvain
51,0.46633117319422746,0.8786421062386098,directed louvain
52,0.4626827269813726,0.8743134852400614,directed louvain
53,0.4545345389479647,0.8720729811266359,directed louvain
54,0.45939333321371617,0.8762759856261777,directed louvain
55,0.4637618502715628,0.8826412413381246,directed louvain
56,0.4691625384462272,0.8796470382306607,directed louvain
57,0.456242962250819,0.886006116082001,directed louvain
58,0.45670551097427026,0.8816713172228459,directed louvain
59,0.46735764142370195,0.8735742012541057,directed louvain
60,0.45977611745794567,0.8800074134327285,directed louvain
61,0.4720784267043624,0.8773571112323804,directed louvain
62,0.4172570112762322,0.8463771995757869,directed louvain
63,0.45037531795823954,0.881140021210655,directed louvain
64,0.457692226536942,0.8783929325274658,directed louvain
65,0.4622257639335904,0.881518929994543,directed louvain
66,0.4728736036518176,0.8839488884999125,directed louvain
67,0.4651647614681773,0.8762142070201089,directed louvain
68,0.4395757183882236,0.8453702082968668,directed louvain
