,fs,rand,method
72,0.22400295525908243,0.12525325325325337,infomap
73,0.22400295525908243,0.12525325325325337,infomap
74,0.22400295525908243,0.12525325325325337,infomap
75,0.22400295525908243,0.12525325325325337,infomap
76,0.22400295525908243,0.12525325325325337,infomap
77,0.22400295525908243,0.12525325325325337,infomap
78,0.22400295525908243,0.12525325325325337,infomap
79,0.22400295525908243,0.12525325325325337,infomap
80,0.22400295525908243,0.12525325325325337,infomap
81,0.22400295525908243,0.12525325325325337,infomap
82,0.22400295525908243,0.12525325325325337,infomap
83,0.22400295525908243,0.12525325325325337,infomap
84,0.22400295525908243,0.12525325325325337,infomap
85,0.22400295525908243,0.12525325325325337,infomap
86,0.22400295525908243,0.12525325325325337,infomap
87,0.22400295525908243,0.12525325325325337,infomap
88,0.22400295525908243,0.12525325325325337,infomap
89,0.22400295525908243,0.12525325325325337,infomap
90,0.22400295525908243,0.12525325325325337,infomap
91,0.22400295525908243,0.12525325325325337,infomap
92,0.22400295525908243,0.12525325325325337,infomap
93,0.22400295525908243,0.12525325325325337,infomap
94,0.22400295525908243,0.12525325325325337,infomap
95,0.22400295525908243,0.12525325325325337,infomap
96,0.22400295525908243,0.12525325325325337,infomap
97,0.22400295525908243,0.12525325325325337,infomap
98,0.22400295525908243,0.12525325325325337,infomap
99,0.22400295525908243,0.12525325325325337,infomap
0,0.015873015873015872,0.8747467467467467,oslom
1,0.015873015873015872,0.8747467467467467,oslom
2,0.015873015873015872,0.8747467467467467,oslom
3,0.015873015873015872,0.8747467467467467,oslom
4,0.015873015873015872,0.8747467467467467,oslom
5,0.015873015873015872,0.8747467467467467,oslom
6,0.015873015873015872,0.8747467467467467,oslom
7,0.015873015873015872,0.8747467467467467,oslom
8,0.015873015873015872,0.8747467467467467,oslom
9,0.015873015873015872,0.8747467467467467,oslom
10,0.015873015873015872,0.8747467467467467,oslom
11,0.015873015873015872,0.8747467467467467,oslom
12,0.015873015873015872,0.8747467467467467,oslom
13,0.015873015873015872,0.8747467467467467,oslom
14,0.015873015873015872,0.8747467467467467,oslom
15,0.015873015873015872,0.8747467467467467,oslom
16,0.015873015873015872,0.8747467467467467,oslom
17,0.015873015873015872,0.8747467467467467,oslom
18,0.015873015873015872,0.8747467467467467,oslom
19,0.015873015873015872,0.8747467467467467,oslom
20,0.015873015873015872,0.8747467467467467,oslom
21,0.015873015873015872,0.8747467467467467,oslom
22,0.015873015873015872,0.8747467467467467,oslom
23,0.015873015873015872,0.8747467467467467,oslom
24,0.015873015873015872,0.8747467467467467,oslom
25,0.015873015873015872,0.8747467467467467,oslom
26,0.015873015873015872,0.8747467467467467,oslom
27,0.015873015873015872,0.8747467467467467,oslom
28,0.015873015873015872,0.8747467467467467,oslom
29,0.015873015873015872,0.8747467467467467,oslom
30,0.015873015873015872,0.8747467467467467,oslom
31,0.015873015873015872,0.8747467467467467,oslom
32,0.015873015873015872,0.8747467467467467,oslom
33,0.015873015873015872,0.8747467467467467,oslom
34,0.015873015873015872,0.8747467467467467,oslom
35,0.015873015873015872,0.8747467467467467,oslom
36,0.015873015873015872,0.8747467467467467,oslom
37,0.015873015873015872,0.8747467467467467,oslom
38,0.015873015873015872,0.8747467467467467,oslom
39,0.015873015873015872,0.8747467467467467,oslom
40,0.015873015873015872,0.8747467467467467,oslom
41,0.015873015873015872,0.8747467467467467,oslom
42,0.015873015873015872,0.8747467467467467,oslom
43,0.015873015873015872,0.8747467467467467,oslom
44,0.015873015873015872,0.8747467467467467,oslom
45,0.015873015873015872,0.8747467467467467,oslom
46,0.015873015873015872,0.8747467467467467,oslom
47,0.015873015873015872,0.8747467467467467,oslom
48,0.015873015873015872,0.8747467467467467,oslom
49,0.015873015873015872,0.8747467467467467,oslom
50,0.015873015873015872,0.8747467467467467,oslom
51,0.015873015873015872,0.8747467467467467,oslom
52,0.015873015873015872,0.8747467467467467,oslom
53,0.015873015873015872,0.8747467467467467,oslom
54,0.015873015873015872,0.8747467467467467,oslom
55,0.015873015873015872,0.8747467467467467,oslom
56,0.015873015873015872,0.8747467467467467,oslom
57,0.015873015873015872,0.8747467467467467,oslom
58,0.015873015873015872,0.8747467467467467,oslom
59,0.015873015873015872,0.8747467467467467,oslom
60,0.015873015873015872,0.8747467467467467,oslom
61,0.015873015873015872,0.8747467467467467,oslom
62,0.015873015873015872,0.8747467467467467,oslom
63,0.015873015873015872,0.8747467467467467,oslom
64,0.015873015873015872,0.8747467467467467,oslom
65,0.015873015873015872,0.8747467467467467,oslom
66,0.015873015873015872,0.8747467467467467,oslom
67,0.015873015873015872,0.8747467467467467,oslom
68,0.015873015873015872,0.8747467467467467,oslom
69,0.015873015873015872,0.8747467467467467,oslom
70,0.015873015873015872,0.8747467467467467,oslom
71,0.015873015873015872,0.8747467467467467,oslom
72,0.015873015873015872,0.8747467467467467,oslom
73,0.015873015873015872,0.8747467467467467,oslom
74,0.015873015873015872,0.8747467467467467,oslom
75,0.015873015873015872,0.8747467467467467,oslom
76,0.015873015873015872,0.8747467467467467,oslom
77,0.015873015873015872,0.8747467467467467,oslom
78,0.015873015873015872,0.8747467467467467,oslom
79,0.015873015873015872,0.8747467467467467,oslom
80,0.015873015873015872,0.8747467467467467,oslom
81,0.015873015873015872,0.8747467467467467,oslom
82,0.015873015873015872,0.8747467467467467,oslom
83,0.015873015873015872,0.8747467467467467,oslom
84,0.015873015873015872,0.8747467467467467,oslom
85,0.015873015873015872,0.8747467467467467,oslom
86,0.015873015873015872,0.8747467467467467,oslom
87,0.015873015873015872,0.8747467467467467,oslom
88,0.015873015873015872,0.8747467467467467,oslom
89,0.015873015873015872,0.8747467467467467,oslom
90,0.015873015873015872,0.8747467467467467,oslom
91,0.015873015873015872,0.8747467467467467,oslom
92,0.015873015873015872,0.8747467467467467,oslom
93,0.015873015873015872,0.8747467467467467,oslom
94,0.015873015873015872,0.8747467467467467,oslom
95,0.015873015873015872,0.8747467467467467,oslom
96,0.015873015873015872,0.8747467467467467,oslom
97,0.015873015873015872,0.8747467467467467,oslom
98,0.015873015873015872,0.8747467467467467,oslom
99,0.015873015873015872,0.8747467467467467,oslom
